M-ID,SMILE,P1,P2,P3,P4,P5
M933741,Oc1c(Cl)cc(C(c2cc(Cl)c(O)c(Cl)c2)C(c2cc(Cl)c(O)c(Cl)c2)c2cc(Cl)c(O)c(Cl)c2)cc1Cl,1,1,1,0,0
M597402,CC(=O)O[C@H]1C[C@@H](O[C@H]2[C@@H](O)C[C@@H](O[C@H]3[C@@H](O)C[C@@H](O[C@@H]4CC[C@@]5(C)[C@@H](CC[C@@]6(C)[C@@]7(O)CC[C@H](C8=CC(=O)OC8)[C@@]7(C)[C@@H](O)C[C@]56C)C4)O[C@H]3C)O[C@H]2C)O[C@@H](C)[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,0,0,0,0,0
M111676,COc1ccc(N2C(=O)CC(SC(=N)N/N=C(\C)c3cccs3)C2=O)cc1,1,1,1,0,1
M383076,ClC(Cl)(Cl)C(N1CCN(c2ccccc2)CC1)N1CCN(c2ccccc2)CC1,0,0,0,0,0
M153519,c1ccc([C@H](CCN2CCCC2)c2ccccn2)cc1,0,0,0,0,0
M453372,COc1cccc(C2CC(=O)C=C(NCCCN(C)C)C2)c1,0,0,0,0,0
M702339,Cc1cc(C)n(-c2nc(NCC(C)O)c3c4c(sc3n2)COC(C)(C)C4)n1,1,0,1,0,0
M626148,CSc1c(-c2ccccc2)nc2ccc(Cl)cc2c1C(=O)O,0,0,1,0,0
M322698,COc1ccc(N(CC(=O)NN=C2CCCC2)S(=O)(=O)c2ccccc2)cc1,0,1,1,0,1
M699704,CC(=O)Nc1ccc(NCN2C(=O)C3C4CCC(C4)C3C2=O)cc1,0,0,0,0,0
M635685,COc1ccc(-c2nc(CS(=O)(=O)CC(=O)NCCc3cc(OC)ccc3OC)c(C)o2)cc1,1,1,1,1,1
M161874,Cc1noc(C)c1-c1cc(NCc2ccccc2)ncn1,1,0,0,0,0
M435107,CCOc1ccc(N(CCC#N)S(=O)(=O)c2ccc(OC)cc2)cc1,0,1,1,0,1
M853512,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@](C)(O)[C@H]3C[C@@H]12,0,0,0,0,0
M417377,CCc1nc(SCC(=O)c2cccs2)c2oc3ccccc3c2n1,1,1,1,0,0
M131243,Cc1ccc(C)c(Nc2c([N+](=O)[O-])cc(C(=O)N3CC(=O)Nc4ccccc43)cc2[N+](=O)[O-])c1,0,1,1,0,1
M476269,Cc1ccc2[nH]c(SCC(=O)c3ccc4c(c3)OCO4)nc2c1,1,1,1,1,1
M810223,COCC(=O)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,1,0,0,0,0
M533512,CN(C)S(=O)(=O)Nc1ccccn1,0,0,0,0,0
M905844,COc1ccc(COC(=O)N/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(Cc5ccccc5)C(=O)[C@H]4CC[C@@H]23)cc1,0,0,0,0,0
M421415,COc1ccccc1CNc1ccnc(-c2ccc3c(c2)OCO3)n1,1,1,0,1,1
M515512,COC(=O)[C@@]1(Cc2ccccc2)[C@@H]2C(=CC(=O)[C@H]2CC(=O)C(=O)N(C)C)CN1C(=O)c1ccccc1,0,0,0,0,1
M241112,N[C@@H]1CCN(O)C1=O,0,0,0,0,0
M287119,Nc1ccc(N(S(=O)(=O)c2ccccc2)S(=O)(=O)c2ccccc2)c(Cl)c1,0,1,1,0,1
M601093,Cc1ccn2cc(CSc3ccccc3N)nc2c1,1,1,0,1,1
M443605,COc1ccccc1N/C(=N/S(=O)(=O)c1ccc(C)cc1)c1ccc(Cl)cc1,0,1,1,0,1
M406491,O=S(=O)(NCc1cccnc1)c1ccc(Cl)nc1,0,1,0,0,0
M387580,COCC(=O)N1CCC2(CCCN(Cc3nccs3)C2)CC1,0,0,0,0,0
M522711,Cc1sc(NC(=O)c2ccco2)c(C(c2ccncc2)N2CCOCC2)c1C,0,1,1,0,1
M626705,Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,0,0,0,0,1
M840428,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]21C,0,0,0,0,0
M207960,Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1CCc1ccc(F)cc1,1,1,1,1,1
M160687,COc1ccccc1CN1CCC2(CC1)CCN(S(C)(=O)=O)CC2,0,0,0,1,0
M974850,CC(C)N[C@@H](C)Cc1ccc(I)cc1,1,0,0,1,0
M399355,C[N+](C)(C)CC#CCN1CCCC1=O,0,0,0,0,0
M539443,CO[C@@H]1COC(=O)[C@@H](C)NC(=O)CC=C[C@H](C)[C@@H](OC)COC(=O)CCC[C@H]1C,0,0,0,0,0
M904360,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@](O)(C(=O)OC)[C@@H](C(=O)OC)[C@@]5(CC)C=CCN6CC[C@@]43[C@@H]65)C2)C1,0,0,0,0,1
M832293,O=C1C2=C(N=C(S)NC2c2ccc(Cl)cc2)NC(c2ccc(Cl)cc2)N1c1ccc(Cl)cc1,1,1,1,1,1
M478732,O=C(O)/C=C1\NC(=O)c2ccccc21,0,0,0,0,0
M689657,CC1(C)CC(=O)C/C(=N/NC(=O)CCCOc2ccc(Cl)cc2Cl)C1,1,1,0,0,0
M849225,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,0,0,0,0,0
M811916,O=C(O)C1(Nc2ccc(Cl)cc2)CCCC1,0,0,0,0,0
M897928,COc1ccc(C(=O)n2c(SC)nc3cc4c(cc32)OCCO4)cc1,1,1,1,0,0
M996134,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,0,1,1,0,0
M728421,Nc1nc(N)nc(CCCc2nc(N)nc(N)n2)n1,0,0,0,0,0
M433942,CC(=O)N[C@@H](CC(=O)O)C(=O)O,0,0,0,0,0
M143197,CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCCC3)c12,0,0,0,0,0
M515058,C[C@@H](CS(=O)(=O)Cc1ccccc1)C(N)=O,0,0,0,0,0
M386888,Cc1c(Cl)cccc1NC(=O)c1ccc(-n2ccnc2)nc1,1,1,1,1,1
M186780,COc1ccccc1-c1cc(Nc2cc[nH]n2)ncn1,1,1,0,0,1
M522481,Cc1sc2nc(C3CC3)nc(SCC(=O)N3CC(=O)Nc4ccccc43)c2c1C,1,1,1,0,1
M946978,CC(=O)c1ccc(OC(=O)C2c3ccccc3Oc3ccccc32)cc1,1,1,1,0,0
M551852,C[C@@H](N1CCOCC1)[C@@](O)(c1ccccc1)c1ccccn1,0,0,0,0,0
M676394,Nc1nc(O)c2nc3c(nc2n1)C(=O)N(c1ccc(C(=O)O)cc1)C3,0,0,0,0,0
M779760,O=C(O)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O,0,0,0,0,0
M773092,COc1ccc(CNc2ncncc2-c2ccoc2)c(OC)c1,1,1,0,1,1
M953978,CN(C)[C@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,0,0,0,0
M820338,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,1,0,1,0,1
M465825,CO[C@@H]1COC(=O)[C@H]2CCCN2C(=O)CC=C[C@@H](C)[C@H](OC)COC(=O)CC=C[C@@H]1C,0,0,0,0,0
M721180,CC1(C)NC(=N)NC(=N)N1c1cccc(CSc2ccccc2)c1,0,0,0,1,0
M522169,CCCC[C@@H]1C[C@H]1[C@@H](NC(=O)c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,0,0,0,0,0
M487067,Cc1ccc(C)n1CCN1CCN(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,0,0,0,0,0
M819614,Cc1ccc(C(=O)c2ccccc2C(=O)O)s1,0,0,0,0,0
M800047,O=C(Nc1nnc(-c2ccc(Cl)cc2)o1)Nc1ccccc1Cl,1,0,0,0,0
M557738,COC(=O)[C@H]1C[C@@H]1[C@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1,1,1,1,0,1
M950141,CCOc1ccc(N2C(=O)/C(=C/c3cccs3)N(CC(=O)OC)C2=S)cc1,0,0,0,0,0
M162844,CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,0,0,0,0,0
M614138,COCCNC(=O)c1ccc2c(c1)nc(C)n2-c1cc(OC)c(OC)c(OC)c1,0,0,0,0,0
M933135,Cc1ccc(/C=N\NC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)cc1,0,0,0,0,0
M208566,NCCCCN,0,0,0,0,0
M717744,Cc1cc([N+](=O)[O-])c(C)c(Br)c1C,1,0,0,0,0
M847033,CCc1cc2c(NCCO)ncnc2s1,1,0,1,0,0
M223958,CCc1nc(SCC(=O)NCCc2ccccc2)c2oc3ccccc3c2n1,1,1,1,0,1
M302106,O=C(/C=C\c1ccc(O)cc1)c1ccc(O)cc1O,1,1,1,1,1
M288457,Cc1ccc(C(C(=O)NCc2ccco2)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2C)cc1,0,1,1,0,1
M338092,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3Cl)c2c1,1,1,1,1,1
M878088,Cc1ccnn1CC(=O)N/N=C/c1ccco1,0,0,0,0,0
M714870,CS(=O)(=O)N1CCC2(CC1)CN(C(=O)Nc1ccccc1)C2,0,0,0,0,0
M396744,CC1=NN(c2ccccc2)C(=O)/C1=C\c1c(C)nn(-c2ccccc2)c1O,0,0,1,0,0
M811519,CCOC(OCC)P(=O)(O)CCCNCc1ccc(Cl)c(Cl)c1,0,0,0,0,0
M776118,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,0,0,0,0,0
M617011,CC(=O)[C@@]1(/N=N\c2ccc(S(N)(=O)=O)cc2)CCOC1=O,0,0,0,0,0
M729872,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,0,0,0,0,0
M186365,CCOC(=O)NNC1CC(=O)N(c2ccc(OC)cc2)C1=O,0,0,0,0,0
M892176,COc1ccccc1Oc1ccc2c(c1)C(=O)N(c1ccc(C)cc1)C2=O,0,0,0,0,0
M464534,COc1ccc(NC(=O)N2CC3(CCNCC3)C2)cc1,0,0,0,0,0
M584167,Cc1cccc(CNc2ncncc2-c2ccccc2Cl)c1,1,1,0,1,1
M203333,O=C(Nc1ccnc(-c2cccnc2)n1)c1cccc(Cl)c1Cl,1,1,1,1,1
M596129,CC(=O)Nc1c(I)c(C(=O)N[C@@H]2[C@@H](O)O[C@@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,0,0,0,0,0
M789097,Oc1ccc(/C=N/NC(=S)NCc2ccco2)cc1,1,1,1,0,0
M738256,Cc1ccc(S(=O)(=O)c2c(C)nn(C(C)(C)C)c2OC(=O)c2cccs2)cc1,0,1,1,0,1
M631983,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0,0,0,0,0
M744494,CCOC(=O)C1=C(O)C(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(OC)cc1,0,0,1,0,0
M685778,c1cncc(-c2nc(-n3ccnc3)c3ccccc3n2)c1,1,0,0,0,1
M327352,Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1,0,1,1,1,1
M462110,C[C@@H]1C(=O)O[C@@H]2C[C@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O,0,0,0,0,0
M930369,Cc1cc(C)cc(C(=O)N(NC(=O)Nc2ccc(Cl)cc2)C(C)(C)C)c1,0,1,1,0,1
M870290,NCc1ccc(S(N)(=O)=O)cc1,0,0,0,0,0
M821275,CCOC(=O)CCN1C(=O)[C@@H]2[C@@H](CC[C@@H]3C(=O)C[C@@H](O)[C@@H](O)[C@H]32)C1=O,0,0,0,0,0
M973167,C[C@@]12CC[C@@H]3[C@H](CC[C@H]4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)CC[C@]43C)[C@@]1(O)CC[C@@H]2C1=CCOC1=O,0,0,0,0,0
M613757,COc1ccc(OC)c(NC(=O)[C@H]2CC=CC[C@H]2C(=O)O)c1,0,0,0,0,0
M304726,CO[C@H]1COC(=O)CC=C[C@H](C)COC(=O)[C@@H](C)NC(=O)CC=C[C@@H]1C,0,0,0,0,0
M974629,CCOC(=O)C(NC(C)=O)C(OC(C)=O)c1cccc(N(CCO)CCO)c1,0,0,0,0,0
M202439,CC[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)[C@H]1CC[C@@](C(=O)OC3C[C@@H]4CC[C@H](C3)[N+]4(C)CC)(c3ccccc3)c3ccccc31)C2,0,0,0,0,0
M349144,Cc1cc(C)c2c(c1)C1C=CCC1C(c1ccc(S(=O)(=O)N3CCOCC3)cc1)N2,0,1,0,0,1
M827666,Cc1noc(C)c1C(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1,0,0,0,0,0
M684552,COc1ccc(NC2=Nc3cccc4cccc2c34)cc1OC,1,1,1,1,0
M717134,CCc1cccc(NC(=O)CN(C)S(=O)(=O)c2c[nH]cn2)c1,0,1,1,0,1
M556893,CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@@H]([C@H](OC(=O)c3ccccc3)[C@@]3(O)C[C@H](OC(=O)[C@@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@@]1(OC(C)=O)CO[C@@H]1C[C@H]2O,0,0,0,0,0
M122327,Nc1nc(N)[n+]([O-])c(N)c1NCO,0,0,0,0,0
M390071,CN1CCCC1CCNC1C2CC3CC(C2)CC1C3,0,0,0,0,0
M446579,Cc1noc(C)c1-c1nc(Nc2ccc(F)cc2)c2ccccc2n1,1,1,0,0,0
M990868,O=C1OCCC1Sc1nnnn1-c1ccccc1,0,1,0,0,0
M152617,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,0,0,0,0
M968570,NNC(=O)[C@@H](O)[C@H](O)C(=O)NN,0,0,0,0,0
M515911,Cc1ccc(NC(=O)c2cc(Cl)nc3ccccc23)cc1,1,1,0,1,1
M973053,CC(C)CN1CC2(CCN(C(=O)c3cnccn3)CC2)C1,0,0,0,0,0
M471543,O=C(O)[C@@H]1[C@H]2C(=O)C=C[C@H]([C@@H]1C(=O)O)N2Cc1ccccc1,0,0,0,0,0
M252733,Cc1ccc(S(=O)(=O)NC(=O)OC23COCN2COC3)cc1,0,0,0,0,0
M402044,O=C(CN1C(=O)c2ccccc2C1=O)NC1(C(=O)O)CCCC1,0,0,0,0,0
M762485,c1ccc2c(c1)Cc1cc3cc4c(cc3nc1-2)OCO4,1,1,1,1,1
M869333,Cc1ccc(C(C(=O)NC2CCCCC2)N2CCN(C(=O)c3ccco3)CC2)cc1,0,1,0,0,0
M430047,Cc1oc(-c2ccccc2F)nc1CSCC(=O)NCc1ccc2c(c1)OCO2,1,1,1,1,1
M716652,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,0,0,0,0,0
M458980,COCCNc1nc(SCc2ccccc2)nc2sc3c(c12)CCC3,1,1,1,0,1
M675728,CCN1CCN(CCCNC(=O)C(NC(=O)C2CCC(C)CC2)C(C)C)CC1,0,0,0,0,0
M145783,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0,0,0,0,0
M660127,O=C(NNC(=O)c1ccncc1)c1ccncc1,0,0,0,0,0
M573406,CN(C(=O)c1cnc(N2CCN(c3ncccn3)CC2)c2ccccc12)c1ccc(Cl)cc1,1,1,1,1,0
M727855,c1ccc(C[N+]23CN4CN(CN(C4)C2)C3)cc1,0,0,0,0,0
M817536,CSc1nc(N)nc(SCC(=O)Nc2ccc(Cl)cc2)c1C#N,1,1,1,1,0
M130342,CN1CC[C@]23c4ccccc4N[C@@H]1[C@@]21CCN(C)[C@H]3Nc2ccccc21,0,0,0,0,0
M432472,C=C(C)CNCCN,0,0,0,0,0
M913199,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0,0,0,0,0
M448151,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1cccc(N=C=S)c1,0,0,0,0,1
M295954,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,1,0,0,0,0
M589935,Clc1ccc(CSCCc2ccncc2)cc1Cl,1,1,1,1,1
M726379,O=C(NNC(=S)Nc1ccccc1)C1CC1,0,0,0,0,0
M108308,NCCCCCC(=O)O,0,0,0,0,0
M934400,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0,0,0,0,0
M184606,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3C[C@H](O)[C@]12C,0,0,0,0,0
M383211,COC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc(OC)ccc1OC,1,1,1,0,1
M305764,Cc1cc2ccccc2c[n+]1CC(O)C[n+]1cc2ccccc2cc1C,0,0,0,1,0
M496242,O=C(COc1ccc2ccccc2c1)Nc1ccc(Cc2ccncc2)cc1,1,1,1,1,1
M322285,CN1CCN(c2cc(-c3ccoc3)ncn2)CC1,1,0,0,0,0
M544125,COCCCNC(=O)CN(c1ccc(OC)cc1)S(=O)(=O)c1ccc(NC(C)=O)cc1,0,1,1,0,1
M984665,O=C(c1ccncc1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,0,0,0,0,1
M957281,CC(C)=N[C@H](C(=O)O)C(C)(C)S,0,0,0,0,0
M607558,CC(=O)N1CCC2(CCCN(Cc3ccc(C#N)cc3)C2)CC1,0,0,0,0,0
M268950,CC(C)(O)/C=C\C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@@]12C,0,0,0,0,1
M341767,Cc1ccccc1-c1ccc2ncnc(N3CCN(C)CC3)c2c1,1,0,0,0,1
M455592,c1nc(CC2CCNCC2)c[nH]1,0,0,0,0,0
M644406,CCOC(=O)C[C@@H](CC(C)=O)C(=O)OCC,0,0,0,0,0
M653615,C[C@@]1([C@@H](NC(=O)c2ccccc2)c2ccc(-c3ccccc3)cc2)C[C@H]1C1CCCCC1,0,0,0,0,0
M232855,COC(=O)CSc1ncc(OC)c(OC)n1,0,0,0,0,0
M500137,COc1ccccc1NC(=O)C(C/C=C(\C)Cl)C(C)=O,1,1,0,0,1
M812232,CCN1C(=O)[C@H]2CC[C@H]3/C(=N\OC[C@@H](O)[C@H]4O[C@H]5OC(C)(C)O[C@H]5[C@@H]4O)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C1=O,0,0,0,0,0
M627501,COc1ccc(Nc2ncnc3sc(-c4ccccc4)cc23)cc1,1,1,1,1,1
M690285,COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC,0,0,0,0,0
M502589,C[C@H](CN(C)C)C(=O)c1ccccc1C(=O)O,0,0,0,0,0
M188432,Nc1c(Cl)ncnc1N1CCOCC1,0,0,0,0,0
M685567,CN(Cc1ccccc1)c1nc(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,1,0,1,0,1
M139269,CC(=O)N1CCC[C@@]2(CCN(C(=O)Nc3cccc(C#N)c3)C2)C1,0,0,0,0,0
M168023,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0,0,0,0,0
M896711,CN(C)C(=O)c1ccc(-c2cncnc2NCCc2cnc[nH]2)cc1,1,1,0,1,1
M723842,COc1cc2c(cc1OC)C1Cc3c(cnc4c(-c5ccc(F)cc5)cnn34)C(=O)N1CC2,0,1,1,0,0
M838683,CC(=O)NCCNc1cc(-c2ccccc2C)ncn1,1,0,0,0,0
M478821,CCC(C)NC(=O)C1CCCN(C(=O)NC2CCCCC2)C1,0,1,1,0,0
M667612,[N-]=[N+]=N[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)ncnc21,0,0,0,0,0
M615166,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0,0,0,0,0
M125386,CC1CCCCN1c1nc(-c2ccncc2)nc2ccccc12,1,1,1,1,1
M637504,Nc1ncnc2c1nc(-c1ccccc1)n2[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,0,0,0,0,0
M206632,C[C@H](N)C(=O)O,0,0,0,0,0
M720230,NC[C@H](CS(=O)(=O)O)c1ccc(Cl)cc1,0,0,0,0,0
M134621,Cc1ccc(OCC(=O)NNC(=O)CCc2ccccc2)cc1,0,0,0,0,0
M837944,CCOc1ccc(N2CC(C(=O)NC(C)C)CC2=O)cc1,0,0,0,0,0
M453099,CN(Cc1ccco1)c1ncncc1-c1cccnc1,1,1,0,0,1
M691955,O=C(Nc1c(C(=O)N2CCOCC2)cnn1-c1ccccc1)c1ccco1,0,0,0,0,0
M215011,N[C@H](CCC(=O)NCC(=O)O)C(=O)O,0,0,0,0,0
M517393,O=C(O)C[C@H]1NCc2cc3ccccc3nc21,0,0,0,0,0
M761819,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C(F)(F)F)c2c1,1,1,1,1,1
M139542,CN(C)CCC(C#N)(c1ccccc1)c1ccccc1,0,0,0,1,0
M571270,C[C@H]1CC[C@H](C(=O)O)N[C@@H]1c1ccc(C#Cc2ccccc2)cc1,0,0,0,0,0
M172440,O=C(Nc1ccc(Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O)c1ccccc1,1,0,0,0,0
M745246,Cc1noc(C)c1-c1cc(N(C)C)ncn1,1,0,0,0,0
M569134,N#CC1=C(N)N(c2ccccc2F)C2=C(CCCC2)C1(C(F)(F)F)C(F)(F)F,0,1,0,0,0
M553773,CCN1C(=O)C=CC1=O,0,0,0,0,0
M803475,N=C(N)N/N=C\c1ccc(O)c(C(=O)O)c1,0,0,0,0,0
M671483,CC(C)CCC1(CN2CCCC2=O)C(=O)NC(=O)NC1=O,0,0,0,0,0
M251713,CC(Oc1ccc(O)cc1)(P(=O)(O)O)P(=O)(O)O,0,0,0,0,0
M278466,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O[C@H]1OC(=O)c2ccccc21,0,0,0,0,1
M595484,C[C@H]1CCC[C@]2(CC[N@+](C)(CCC[N+](C)(C)C)CC2)C1,0,0,0,0,0
M725844,C[C@@H](NC(=N)N)C(=O)O,0,0,0,0,0
M270071,COc1ccc(C[N+](C)(C)N)cc1OC,0,0,0,0,0
M894013,CCN(CC)C(=S)SSC(=S)N(CC)CC,1,1,1,0,1
M298123,C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(Cc3ccc4c(c3)OCO4)C(=O)[C@H]12,0,0,0,0,1
M786190,CO[C@@H]1COC(=O)[C@H](C)NC(=O)CC=C[C@@H](C)[C@H](OC)COC(=O)CC=C[C@@H]1C,0,0,0,0,0
M700073,O=C1CC(c2ccccc2)Cc2nc(N3CCc4ccccc4C3)ncc21,1,1,1,0,0
M348642,COc1ccc(OCc2nnc(SCC(=O)N3c4ccccc4Sc4ccc(Cl)cc43)o2)cc1,0,1,1,0,1
M410356,COC(=O)CNC(=O)C(C)NC(=O)CNC(=O)OCc1ccccc1,0,1,0,0,0
M130848,COc1ccccc1CNc1nc(-c2ccccc2OC)nc2ccccc12,1,1,0,1,1
M994004,COCC(=O)N1CCC[C@@]2(CCN(Cc3ccccc3OC)C2)C1,0,0,0,1,0
M464211,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0,0,0,0,0
M843634,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](N)c3ccc(O)cc3)[C@@H]2SC1,0,0,0,0,0
M676739,N#C/C(=C\c1ccc(Cl)cc1)c1nc2ccc[nH]c-2n1,1,1,1,1,0
M641534,CC(C)CN1CCC2(CC1)CCN(C(=O)c1cccc(F)c1)CC2,0,0,0,1,0
M592122,Cc1ccc2[nH]c(SCc3ccc([N+](=O)[O-])cc3)nc2c1,1,1,1,1,0
M324573,Cc1ccc(S(=O)(=O)N/N=C2\C(=O)Nc3cc(O)c(C(=O)O)cc32)cc1,0,0,0,0,0
M881616,c1ccc(CNCCN2CCNCC2)nc1,0,0,0,0,0
M218211,O=C1C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]1C(=O)N(c3ccc(F)cc3F)C(=O)[C@H]21,0,0,0,0,0
M298860,CS(=O)(=O)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0,0,0,1,0
M750946,CCOC(=O)/C(C#N)=C1/C=CN(C)C=N1,0,0,0,0,0
M379641,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0,0,0,0,0
M615763,COc1ccc(-n2ccnc2SCC(=O)Nc2ccc(OC)cc2OC)cc1,1,1,1,0,1
M112296,CN1CCC[C@H](C(=O)OCC(=O)[C@]2(O)CC[C@@H]3[C@H]4CCC5=CC(=O)CC[C@@]5(C)[C@H]4[C@@H](O)C[C@]32C)C1,0,0,0,0,0
M332492,CC1CN(C(=O)CN2C(=O)NC3(CCCCCC3)C2=O)CC(C)O1,0,0,0,0,0
M920311,Cc1ccc(C2CC(=O)c3cnc(N4CCc5ccccc5C4)nc3C2)cc1,0,1,1,0,0
M896258,Nc1nc(O)c2c(n1)NCN(c1ccc(S(N)(=O)=O)cc1)C2,0,0,0,0,0
M694951,Cc1ccc(C(=O)N/N=C\c2ccc[nH]2)cc1[N+](=O)[O-],1,0,0,0,0
M991876,C[C@H](N)CCCC(C)(C)O,0,0,0,0,0
M124460,Clc1ccccc1-c1nc(N/N=C/c2cccnc2)c2ccccc2n1,1,1,1,0,1
M629352,Cc1cc2c(nc1C)CCCN2C[C@@H](O)CN1CCN(C)CC1,0,0,0,0,0
M553377,O=C(O)[C@H]1CCCNC1,0,0,0,0,0
M826674,CCC(C)NS(=O)(=O)c1ccc(OCC(=O)NCC2CCCO2)cc1,0,0,0,0,0
M415849,CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,0,0,0,0,0
M904757,C[C@H]1CC[C@]2(OC1)O[C@@H]1C[C@@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@@H]4CC(=O)[C@@]3(C)[C@H]1[C@@H]2C,0,0,0,0,0
M807178,O=C(O)/C(=C\c1ccc(O)cc1)c1cccc2ccccc12,0,0,0,0,0
M646793,CCCc1nn(-c2ccccc2)c2c1C(c1cccs1)C(C#N)=C(N)O2,1,1,1,0,1
M753054,COc1ccc(NC(=O)CSc2nnc(Cc3cccn3C)n2CCc2ccccc2)c(OC)c1,0,1,1,1,1
